timestamp,cpu_usage,mem_total,mem_available,gpu_util,gpu_mem_free,gpu_mem_used,model1,averagetime1,model2,averagetime2,model3,averagetime3,Total_Flops,Flops1,Flops2,Flops3
2025/1/7 20:18,0.0570754626622375,1081630146560,1041583108096,69,47610,1066,resnet50,0.015069452, resnet152,0.025168756, nan,,15737688064.00 ,4133742592.00 ,11603945472.00 ,0.00 
2025/1/7 20:21,0.0572220409406332,1081630146560,1041620918272,72,47582,1094,resnet50,0.014673019, vgg11,0.010172729, nan,,11742882816.00 ,4133742592.00 ,7609140224.00 ,0.00 
2025/1/7 20:24,0.0567517674818133,1081630146560,1041585352704,51,47936,740,resnet50,0.014779189, densenet121,0.02376462, nan,,7030749696.00 ,4133742592.00 ,2897007104.00 ,0.00 
2025/1/7 20:27,0.0567256623303377,1081630146560,1040992595968,99,32596,16080,resnet50,0.014649512, llama3,39.2549476, nan,,3846518859776.03,4133742592.00 ,3842385117184.03,0.00 
2025/1/7 20:30,0.0569689649411053,1081630146560,1040527581184,99,32830,15846,resnet50,0.014679069, qwen2.5,24.13558439, nan,,3624120084480.0,4133742592.00 ,3619986341888.0,0.00 
2025/1/7 20:33,0.0566615273583283,1081630146560,1040890359808,0,48641,35,resnet50,0.014794341, glm4,33.15832887, nan,,4498817017856.0,4133742592.00 ,4494683275264.0,0.00 
2025/1/7 20:37,0.0555382011668517,1081630146560,1041511264256,73,47484,1192,resnet152,0.025169156, resnet152,0.025004176, nan,,23207890944.00 ,11603945472.00 ,11603945472.00 ,0.00 
2025/1/7 20:40,0.0568538739287412,1081630146560,1041566060544,78,47456,1220,resnet152,0.024913827, vgg11,0.010216141, nan,,19213085696.00 ,11603945472.00 ,7609140224.00 ,0.00 
2025/1/7 20:43,0.056683046854066,1081630146560,1041531363328,58,47810,866,resnet152,0.0254365, densenet121,0.023964362, nan,,14500952576.00 ,11603945472.00 ,2897007104.00 ,0.00 
2025/1/7 20:46,0.0578246303051844,1081630146560,1040926883840,98,32458,16218,resnet152,0.025314774, llama3,41.19471163, nan,,3853989062656.03,11603945472.00 ,3842385117184.03,0.00 
2025/1/7 20:49,0.0579153871656293,1081630146560,1040509427712,99,32696,15980,resnet152,0.024520044, qwen2.5,25.92984928, nan,,3631590287360.0,11603945472.00 ,3619986341888.0,0.00 
2025/1/7 20:52,0.0559068578997722,1081630146560,1040891457536,60,33504,15280,resnet152,0.024514214, glm4,35.84266839, nan,,4506287220736.0,11603945472.00 ,4494683275264.0,0.00 
2025/1/7 20:55,0.0599385344024516,1081630146560,1041004470272,99,30442,18234,vgg11,0.010314244, vgg11,0.010305649, nan,,15218280448.00 ,7609140224.00 ,7609140224.00 ,0.00 
2025/1/7 20:58,0.0610368796055956,1081630146560,1040913711104,71,47428,1248,vgg11,0.010233921, densenet121,0.023606426, nan,,10506147328.00 ,7609140224.00 ,2897007104.00 ,0.00 
2025/1/7 21:01,0.0583217715697245,1081630146560,1040229543936,66,47782,894,vgg11,0.010158892, llama3,42.0465247, nan,,3849994257408.03,7609140224.00 ,3842385117184.03,0.00 
2025/1/7 21:05,0.0569067417568446,1081630146560,1039958732800,99,32658,16018,vgg11,0.010125521, qwen2.5,28.85631669, nan,,3627595482112.0,7609140224.00 ,3619986341888.0,0.00 
2025/1/7 21:08,0.0564588153572147,1081630146560,1040408977408,100,29870,18806,vgg11,0.010236807, glm4,36.60028309, nan,,4502292415488.0,7609140224.00 ,4494683275264.0,0.00 
2025/1/7 21:11,0.0555090849744295,1081630146560,1041179078656,38,48136,540,densenet121,0.023705444, densenet121,0.024149245, nan,,5794014208.00 ,2897007104.00 ,2897007104.00 ,0.00 
2025/1/7 21:14,0.0569009308244444,1081630146560,1040542855168,35,44596,4192,densenet121,0.023607125, llama3,39.02827621, nan,,3845282124288.03,2897007104.00 ,3842385117184.03,0.00 
2025/1/7 21:17,0.0569708133725532,1081630146560,1040097366016,98,33012,15664,densenet121,0.0231845, qwen2.5,25.85503129, nan,,3622883348992.0,2897007104.00 ,3619986341888.0,0.00 
2025/1/7 21:21,0.0567748552701334,1081630146560,1040494534656,99,30210,18466,densenet121,0.02382082, glm4,36.08290201, nan,,4497580282368.0,2897007104.00 ,4494683275264.0,0.00 
2025/1/7 21:24,0.0573296196361729,1081630146560,1039958237184,100,17466,31210,llama3,39.90998143, llama3,33.66714754, nan,,7684770234368.06,3842385117184.03,3842385117184.03,0.00 
2025/1/7 21:27,0.0577572785438391,1081630146560,1039641817088,0,48641,35,llama3,36.3937735, qwen2.5,26.08919045, nan,,7462371459072.029,3842385117184.03,3619986341888.0,0.00 
2025/1/7 21:31,0.0588427844004074,1081630146560,1039870078976,100,14836,33840,llama3,35.48591816, glm4,34.48833227, nan,,8337068392448.029,3842385117184.03,4494683275264.0,0.00 
